trna_isotype	query	trna_isotype_start	trna_isotype_end	query_start	query_end	evalue	count	sample_id
tRNA-Glu-TTC	tRNA-Glu-TTC-2-1__strt37__count10__1274319155365231456	37	72	1	36	1.3e-10	10	NoD1_NT
tRNA-Glu-TTC	tRNA-Glu-TTC-2-1__strt37__count23__14815515739498556530	37	72	1	36	1.3e-10	23	NoD1_NT
tRNA-Glu-TTC	tRNA-Glu-TTC-2-1__strt37__count743__16746540370540571807	37	72	1	36	1.4e-10	743	NoD1_NT
tRNA-Glu-TTC	tRNA-Glu-TTC-2-1__strt37__count734__4574934907239978141	37	72	1	36	1.4e-10	734	NoD1_NT
tRNA-Glu-TTC	tRNA-Glu-TTC-1-1__strt38__count13__762283408057091291	38	72	1	35	8.7e-10	13	NoD1_NT
tRNA-Glu-TTC	tRNA-Glu-TTC-2-1__strt38__count12__3598504839992740491	38	72	1	35	4.1e-10	12	NoD1_NT
tRNA-Glu-TTC	tRNA-Glu-TTC-2-1__strt38__count36__14793107338021379444	38	72	1	35	4.2e-10	36	NoD1_NT
tRNA-Glu-TTC	tRNA-Glu-TTC-2-1__strt38__count38__15024479826234408225	38	72	1	35	4.3e-10	38	NoD1_NT
tRNA-Glu-TTC	tRNA-Glu-TTC-2-1__strt38__count498__6800741012812496481	38	72	1	35	4.4e-10	498	NoD1_NT
tRNA-Glu-TTC	tRNA-Glu-TTC-2-1__strt39__count12__6597362754395560604	40	71	2	33	2.3e-9	12	NoD1_NT
tRNA-Glu-TTC	tRNA-Glu-TTC-1-1__strt39__count26__142010915088807375	40	72	2	34	2.0e-9	26	NoD1_NT
tRNA-Glu-TTC	tRNA-Glu-TTC-2-1__strt39__count12__15333704309374846287	40	72	2	34	2.9e-9	12	NoD1_NT
tRNA-Glu-TTC	tRNA-Glu-TTC-2-1__strt39__count21__15265323375305291719	40	72	2	34	9.3e-10	21	NoD1_NT
tRNA-Glu-TTC	tRNA-Glu-TTC-2-1__strt39__count65__9372742195736550438	40	72	2	34	9.6e-10	65	NoD1_NT
tRNA-Glu-TTC	tRNA-Glu-TTC-2-1__strt39__count87__14695331071383910575	40	72	2	34	9.8e-10	87	NoD1_NT
tRNA-Glu-TTC	tRNA-Glu-TTC-2-1__strt39__count1287__8850950630388491139	40	72	2	34	1.0e-9	1287	NoD1_NT
tRNA-Glu-TTC	tRNA-Glu-TTC-2-1__strt39__count15__14126159724260580302	40	72	2	34	8.7e-9	15	NoD1_NT
tRNA-Glu-TTC	tRNA-Glu-TTC-1-1__strt40__count18__15717698612778077280	41	72	2	33	3.8e-9	18	NoD1_NT
tRNA-Glu-TTC	tRNA-Glu-TTC-2-1__strt40__count21__4495574913692154313	41	72	2	33	1.8e-9	21	NoD1_NT
tRNA-Glu-TTC	tRNA-Glu-TTC-2-1__strt40__count29__18197577275354591451	41	72	2	33	1.9e-9	29	NoD1_NT
tRNA-Glu-TTC	tRNA-Glu-TTC-2-1__strt40__count818__5171169858705614391	41	72	2	33	1.9e-9	818	NoD1_NT
tRNA-Glu-TTC	tRNA-Glu-TTC-2-1__strt41__count17__7341879095684700172	42	72	2	32	2.5e-9	17	NoD1_NT
tRNA-Glu-TTC	tRNA-Glu-TTC-2-1__strt41__count48__1097602587232361354	42	72	2	32	2.6e-9	48	NoD1_NT
tRNA-Glu-TTC	tRNA-Glu-TTC-2-1__strt41__count651__7597636224767494035	42	72	2	32	2.7e-9	651	NoD1_NT
tRNA-Glu-TTC	tRNA-Glu-TTC-1-1__strt43__count19__9387673722709491302	43	72	1	30	1.4e-8	19	NoD1_NT
tRNA-Glu-TTC	tRNA-Glu-TTC-2-1__strt42__count227__11979938654734319253	43	72	2	31	4.3e-9	227	NoD1_NT
tRNA-Glu-TTC	tRNA-Glu-TTC-2-1__strt43__count278__12540626170831847424	43	72	1	30	7.6e-9	278	NoD1_NT
tRNA-Glu-TTC	tRNA-Glu-TTC-2-1__strt44__count304__13093100432250882269	44	72	1	29	2.2e-8	304	NoD1_NT
tRNA-Glu-TTC	tRNA-Glu-TTC-1-1__strt44__count17__18380565575022626854	45	72	2	29	2.9e-8	17	NoD1_NT
tRNA-Glu-TTC	tRNA-Glu-TTC-1-1__strt45__count16__15344178150028437123	45	72	1	28	5.0e-8	16	NoD1_NT
tRNA-Glu-TTC	tRNA-Glu-TTC-2-1__strt45__count118__3186591495054097563	45	72	1	28	5.3e-8	118	NoD1_NT
tRNA-Glu-TTC	tRNA-Glu-TTC-2-1__strt46__count195__12409797382807994207	46	72	1	27	1.6e-7	195	NoD1_NT
tRNA-Glu-TTC	tRNA-Glu-TTC-1-1__strt47__count18__8885892817972388903	47	72	1	26	4.2e-7	18	NoD1_NT
tRNA-Glu-TTC	tRNA-Glu-TTC-2-1__strt47__count60__11058689901310159222	47	72	1	26	4.3e-7	60	NoD1_NT
tRNA-Glu-TTC	tRNA-Glu-TTC-1-1__strt48__count14__8357482927107644755	48	72	1	25	1.3e-6	14	NoD1_NT
tRNA-Glu-TTC	tRNA-Glu-TTC-2-1__strt48__count94__10383740818473821435	48	72	1	25	1.3e-6	94	NoD1_NT
tRNA-Glu-TTC	tRNA-Glu-TTC-1-1__strt49__count45__749867147321015183	49	72	1	24	4.0e-6	45	NoD1_NT
tRNA-Glu-TTC	tRNA-Glu-TTC-2-1__strt49__count145__4812979537942929430	49	72	1	24	4.2e-6	145	NoD1_NT
tRNA-Glu-TTC	tRNA-Glu-TTC-2-1__strt50__count42__12970177321655192881	50	72	1	23	0.000013	42	NoD1_NT
tRNA-Gly-CCC	tRNA-Gly-CCC-2-1__strt1__count60__12378886811079059182	1	26	1	26	8.0e-6	60	NoD1_NT
tRNA-Gly-CCC	tRNA-Gly-CCC-2-1__strt1__count46__12273108867261119133	1	26	1	26	4.3e-6	46	NoD1_NT
tRNA-Gly-CCC	tRNA-Gly-CCC-2-1__strt1__count31__10942587856673892548	1	27	1	27	2.8e-6	31	NoD1_NT
tRNA-Gly-CCC	tRNA-Gly-CCC-2-1__strt1__count46__1957277520439995204	1	29	1	29	1.3e-6	46	NoD1_NT
tRNA-Gly-CCC	tRNA-Gly-CCC-2-1__strt1__count627__3944786639608466036	1	29	1	29	7.4e-7	627	NoD1_NT
tRNA-Gly-CCC	tRNA-Gly-CCC-2-1__strt1__count271__8350960416009577282	1	30	1	30	4.6e-7	271	NoD1_NT
tRNA-Gly-CCC	tRNA-Gly-CCC-2-1__strt1__count477__2078496265309657344	1	32	1	32	2.2e-7	477	NoD1_NT
tRNA-Gly-CCC	tRNA-Gly-CCC-2-1__strt1__count843__7178655521463426209	1	33	1	33	7.8e-8	843	NoD1_NT
tRNA-Gly-CCC	tRNA-Gly-CCC-2-1__strt1__count883__7080385785999069719	1	34	1	34	2.5e-8	883	NoD1_NT
tRNA-Gly-CCC	tRNA-Gly-CCC.trnascan.1.trna239__strt1__count36__7844759657047425466	1	34	1	34	3.2e-9	36	NoD1_NT
tRNA-Gly-CCC	tRNA-Gly-CCC-2-1__strt1__count462__4094815413154106138	1	35	1	35	7.9e-9	462	NoD1_NT
tRNA-Gly-CCC	tRNA-Gly-CCC.trnascan.1.trna239__strt1__count64__12013914756520388098	1	35	1	35	1.0e-9	64	NoD1_NT
tRNA-Gly-CCC	tRNA-Gly-CCC-2-1__strt1__count148__1274131747792135421	1	36	1	36	2.4e-9	148	NoD1_NT
tRNA-Gly-CCC	tRNA-Gly-CCC.trnascan.1.trna239__strt1__count28__18194700467050668321	1	36	1	36	3.0e-10	28	NoD1_NT
tRNA-Gly-CCC	tRNA-Gly-CCC-2-1__strt1__count32__16667356393813705432	1	37	1	37	1.2e-9	32	NoD1_NT
tRNA-Gly-CCC	tRNA-Gly-CCC.trnascan.1.trna239__strt1__count10__1100094020190659111	1	37	1	37	1.5e-10	10	NoD1_NT
tRNA-Gly-CCC	tRNA-Gly-CCC.trnascan.1.trna239__strt1__count10__7028368809303333385	1	39	1	39	3.4e-11	10	NoD1_NT
tRNA-Gly-CCC	tRNA-Gly-CCC-2-1__strt1__count50__7334802777202871621	1	42	1	42	3.0e-11	50	NoD1_NT
tRNA-Gly-CCC	tRNA-Gly-CCC-2-1__strt1__count67__3579404621364535330	1	44	1	44	1.3e-11	67	NoD1_NT
tRNA-Gly-CCC	tRNA-Gly-CCC-2-1__strt1__count159__2051274936625187519	1	45	1	45	4.2e-12	159	NoD1_NT
tRNA-Gly-CCC	tRNA-Gly-CCC-2-1__strt1__count80__14507494505828880686	1	46	1	46	1.3e-12	80	NoD1_NT
tRNA-Gly-CCC	tRNA-Gly-CCC.trnascan.1.trna239__strt1__count22__3383559525509666020	1	46	1	46	9.7e-14	22	NoD1_NT
tRNA-Gly-CCC	tRNA-Gly-CCC-2-1__strt1__count1205__511451709849354408	1	47	1	47	4.1e-13	1205	NoD1_NT
tRNA-Gly-CCC	tRNA-Gly-CCC.trnascan.1.trna239__strt1__count40__6144908802067715447	1	47	1	47	4.1e-13	40	NoD1_NT
tRNA-Gly-CCC	tRNA-Gly-CCC.trnascan.1.trna239__strt1__count13__5411925894381702571	1	47	1	47	4.4e-13	13	NoD1_NT
tRNA-Gly-CCC	tRNA-Gly-CCC.trnascan.1.trna239__strt1__count13__9348082625021832479	1	47	1	47	9.2e-14	13	NoD1_NT
tRNA-Gly-CCC	tRNA-Gly-CCC.trnascan.1.trna239__strt1__count21__2863268897789672140	1	47	1	47	4.4e-13	21	NoD1_NT
tRNA-Gly-CCC	tRNA-Gly-CCC.trnascan.1.trna239__strt1__count13__11932355203792232697	1	47	1	47	8.1e-13	13	NoD1_NT
tRNA-Gly-CCC	tRNA-Gly-CCC.trnascan.1.trna239__strt1__count25__13216572892270081818	1	47	1	47	5.1e-13	25	NoD1_NT
tRNA-Gly-CCC	tRNA-Gly-CCC.trnascan.1.trna239__strt1__count12__4364662563183475719	1	47	1	47	2.6e-14	12	NoD1_NT
tRNA-Gly-CCC	tRNA-Gly-CCC.trnascan.1.trna239__strt1__count12__4713150298374326259	1	47	1	47	1.3e-13	12	NoD1_NT
tRNA-Gly-CCC	tRNA-Gly-CCC.trnascan.1.trna239__strt1__count37__918238988612894593	1	47	1	47	4.5e-14	37	NoD1_NT
tRNA-Gly-CCC	tRNA-Gly-CCC.trnascan.1.trna239__strt1__count30__4928494752176848772	1	47	1	47	9.6e-14	30	NoD1_NT
tRNA-Gly-CCC	tRNA-Gly-CCC.trnascan.1.trna239__strt1__count14__5092044161618649687	1	47	1	47	4.3e-13	14	NoD1_NT
tRNA-Gly-CCC	tRNA-Gly-CCC.trnascan.1.trna239__strt1__count7778__2895258008990425701	1	47	1	47	3.0e-14	7778	NoD1_NT
tRNA-Gly-CCC	tRNA-Gly-CCC.trnascan.1.trna239__strt1__count11__3405597672263268719	1	47	1	47	6.0e-13	11	NoD1_NT
tRNA-Gly-CCC	tRNA-Gly-CCC.trnascan.1.trna239__strt1__count24__1228554967473021864	1	47	1	47	3.2e-13	24	NoD1_NT
tRNA-Gly-CCC	tRNA-Gly-CCC.trnascan.1.trna239__strt1__count36__7852342018152808118	1	47	1	47	6.7e-13	36	NoD1_NT
tRNA-Gly-CCC	tRNA-Gly-CCC.trnascan.1.trna239__strt1__count11__4934346609451558140	1	47	1	47	8.4e-14	11	NoD1_NT
tRNA-Gly-CCC	tRNA-Gly-CCC.trnascan.1.trna239__strt1__count195__1084061683553861055	1	47	1	47	5.8e-13	195	NoD1_NT
tRNA-Gly-CCC	tRNA-Gly-CCC.trnascan.1.trna239__strt1__count104__14687893032083321308	1	48	1	48	9.1e-15	104	NoD1_NT
tRNA-Gly-CCC	tRNA-Gly-CCC.trnascan.1.trna239__strt7__count16__7329976466346221158	7	48	1	42	1.3e-12	16	NoD1_NT
tRNA-Gly-CCC	tRNA-Gly-CCC-2-1__strt10__count11__10798236449902996761	10	55	1	46	8.1e-14	11	NoD1_NT
tRNA-Gly-CCC	tRNA-Gly-CCC-1-1__strt13__count21__15051990863250745073	13	54	1	42	3.0e-13	21	NoD1_NT
tRNA-Gly-CCC	tRNA-Gly-CCC-1-1__strt14__count10__9167005474914465807	14	52	1	39	6.6e-12	10	NoD1_NT
tRNA-Gly-CCC	tRNA-Gly-CCC-1-1__strt14__count47__7128752436165270680	14	54	1	41	6.4e-13	47	NoD1_NT
tRNA-Gly-CCC	tRNA-Gly-CCC-1-1__strt14__count28__9989669239691241491	14	54	1	41	3.4e-13	28	NoD1_NT
tRNA-Gly-CCC	tRNA-Gly-CCC-2-1__strt18__count13__15260626023901747794	18	63	1	46	2.0e-13	13	NoD1_NT
tRNA-Gly-CCC	tRNA-Gly-CCC-2-1__strt19__count15__6194119325899274186	19	65	1	47	2.6e-13	15	NoD1_NT
tRNA-Gly-CCC	tRNA-Gly-CCC-2-1__strt19__count19__10477480132530638692	19	65	1	47	1.3e-13	19	NoD1_NT
tRNA-Gly-CCC	tRNA-Gly-CCC-1-1__strt20__count13__542205634529917990	20	65	1	46	9.4e-14	13	NoD1_NT
tRNA-Gly-CCC	tRNA-Gly-CCC-2-1__strt20__count13__15735555776130948694	20	65	1	46	1.8e-14	13	NoD1_NT
tRNA-Gly-CCC	tRNA-Gly-CCC-2-1__strt20__count32__3180940758266724460	20	65	1	46	3.6e-13	32	NoD1_NT
tRNA-Gly-CCC	tRNA-Gly-CCC-2-1__strt21__count21__12384435623059320895	22	66	2	46	4.6e-13	21	NoD1_NT
tRNA-Gly-CCC	tRNA-Gly-CCC-2-1__strt23__count11__10359227596524209491	23	69	1	47	4.0e-13	11	NoD1_NT
tRNA-Gly-CCC	tRNA-Gly-CCC-2-1__strt33__count18__13588506352821241814	33	71	1	39	8.7e-11	18	NoD1_NT
tRNA-Gly-CCC	tRNA-Gly-CCC-2-1__strt34__count12__7033760398089026538	34	71	1	38	2.7e-10	12	NoD1_NT
tRNA-Gly-CCC	tRNA-Gly-CCC-2-1__strt35__count13__12061573195829028196	35	71	1	37	8.2e-10	13	NoD1_NT
tRNA-Gly-CCC	tRNA-Gly-CCC-2-1__strt35__count20__92848734600243721	35	71	1	37	8.4e-10	20	NoD1_NT
tRNA-Gly-CCC	tRNA-Gly-CCC-2-1__strt36__count15__16207400953282240562	36	71	1	36	2.3e-9	15	NoD1_NT
tRNA-Gly-CCC	tRNA-Gly-CCC-2-1__strt36__count24__12293811211738588971	36	71	1	36	2.3e-9	24	NoD1_NT
tRNA-Gly-CCC	tRNA-Gly-CCC-2-1__strt36__count48__7534611489669532702	36	71	1	36	2.4e-9	48	NoD1_NT
tRNA-Gly-CCC	tRNA-Gly-CCC-2-1__strt42__count10__9882700110817802198	42	71	1	30	9.6e-8	10	NoD1_NT
tRNA-Gly-CCC	tRNA-Gly-CCC-2-1__strt43__count10__8669499692138052413	44	71	2	29	2.4e-7	10	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-GCC-1-1__strt1__count888__6092000103300884640	1	26	1	26	8.0e-8	888	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-GCC-1-1__strt1__count489__13035519551305063054	1	27	1	27	2.8e-8	489	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-GCC-4-1__strt1__count25__6383100549617285031	1	27	1	27	3.8e-8	25	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-GCC-1-1__strt1__count853__12208420191188688410	1	28	1	28	1.1e-8	853	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-GCC-1-1__strt1__count384__5280598567554815256	1	29	1	29	3.7e-9	384	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-CCC.trnascan.1.trna239__strt1__count13__1215454178214941663	1	30	1	30	5.4e-8	13	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-GCC-1-1__strt1__count37__2769734863375426106	1	30	1	30	8.3e-9	37	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-GCC-1-1__strt1__count1174__13338097758008867437	1	30	1	30	1.2e-9	1174	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-CCC.trnascan.1.trna239__strt1__count15__11859296361662063796	1	31	1	31	1.8e-8	15	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-GCC-1-1__strt1__count13__8450470196304214999	1	31	1	31	3.8e-9	13	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-GCC-1-1__strt1__count4390__17783309299899405875	1	31	1	31	4.2e-10	4390	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-GCC-4-1__strt1__count20__12217078026033299665	1	31	1	31	5.7e-10	20	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-CCC-1-1__strt1__count25__3014625401598003444	1	32	1	32	6.6e-10	25	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-CCC-1-1__strt1__count2740__7282616527121304689	1	32	1	32	6.3e-11	2740	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-CCC-1-1__strt1__count97__9030853912548660333	1	32	1	32	8.9e-10	97	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-CCC-3-1__strt1__count19__11127955918778409079	1	32	1	32	1.1e-9	19	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-CCC.trnascan.1.trna229__strt1__count25__3428386084721893129	1	32	1	32	6.8e-10	25	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-CCC.trnascan.1.trna239__strt1__count23__2030331380458088096	1	32	1	32	6.4e-9	23	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-CCC.trnascan.1.trna239__strt1__count21__11570618216996114960	1	32	1	32	5.5e-9	21	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-GCC-1-1__strt1__count11__9818557064187696160	1	32	1	32	1.6e-9	11	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-GCC-1-1__strt1__count11__4404882985714269524	1	32	1	32	1.6e-9	11	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-GCC-1-1__strt1__count22__16581973491210722401	1	32	1	32	1.3e-9	22	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-GCC-1-1__strt1__count16__7770472735762724072	1	32	1	32	1.1e-9	16	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-GCC-1-1__strt1__count25__13855669889260139303	1	32	1	32	1.5e-9	25	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-GCC-1-1__strt1__count9179__14449688052591796828	1	32	1	32	1.5e-10	9179	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-GCC-4-1__strt1__count39__10100522691610886463	1	32	1	32	2.0e-10	39	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-GCC-4-1__strt1__count18__7549720531437470132	1	32	1	32	5.1e-10	18	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-GCC-1-1__strt1__count32__4846464123369190779	1	33	1	33	4.4e-10	32	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-GCC-1-1__strt1__count18__1770183535546321016	1	33	1	33	3.5e-10	18	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-GCC-1-1__strt1__count29__15267503058515245277	1	33	1	33	5.0e-10	29	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-GCC-1-1__strt1__count5358__7398980923033062621	1	33	1	33	4.9e-11	5358	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-GCC-1-1__strt1__count25__16464114607887146655	1	33	1	33	3.6e-10	25	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-GCC-2-1__strt1__count36__17900881152276995950	1	33	1	33	3.5e-10	36	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-GCC-2-1__strt1__count61__14023763955109616138	1	33	1	33	3.0e-10	61	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-GCC-2-1__strt1__count38__3574669056164509030	1	33	1	33	2.4e-10	38	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-GCC-2-1__strt1__count54__2296964829575574214	1	33	1	33	3.4e-10	54	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-GCC-2-1__strt1__count4636__6187688309761521944	1	33	1	33	3.3e-11	4636	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-GCC-2-1__strt1__count12__1270362264483902090	1	33	1	33	1.2e-10	12	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-GCC-2-1__strt1__count121__125416995799783665	1	33	1	33	4.7e-10	121	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-GCC-4-1__strt1__count21__759360833576483911	1	33	1	33	6.6e-11	21	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-CCC-1-1__strt1__count14__9662266542784790081	1	34	1	34	4.1e-10	14	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-CCC-1-1__strt1__count1926__8515690473599610860	1	34	1	34	3.9e-11	1926	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-CCC-1-1__strt1__count46__9420264851834912522	1	34	1	34	5.5e-10	46	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-GCC-1-1__strt1__count24__1150158975462660694	1	34	1	34	1.7e-10	24	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-GCC-1-1__strt1__count11__13715792329671373317	1	34	1	34	1.2e-10	11	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-GCC-1-1__strt1__count19__13123704533370961907	1	34	1	34	1.7e-10	19	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-GCC-1-1__strt1__count10__12187591537556913946	1	34	1	34	1.7e-10	10	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-GCC-1-1__strt1__count24__4298603180936906444	1	34	1	34	1.5e-10	24	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-GCC-1-1__strt1__count16__14788292046936792917	1	34	1	34	1.2e-10	16	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-GCC-1-1__strt1__count24__13004944495177489319	1	34	1	34	1.6e-10	24	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-GCC-1-1__strt1__count16288__11597762211847467487	1	34	1	34	1.6e-11	16288	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-GCC-1-1__strt1__count14__15066112438187633395	1	34	1	34	2.3e-10	14	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-GCC-1-1__strt1__count14__3369739698181119692	1	34	1	34	1.9e-10	14	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-GCC-1-1__strt1__count13__16379941357017979330	1	34	1	34	1.9e-10	13	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-GCC-1-1__strt1__count69__12553462364473273063	1	34	1	34	1.2e-10	69	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-GCC-2-1__strt1__count27__11274685166333287369	1	34	1	34	2.9e-11	27	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-GCC-2-1__strt1__count194__6969692471885275375	1	34	1	34	1.2e-10	194	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-GCC-2-1__strt1__count21__10006002545448983199	1	34	1	34	1.2e-10	21	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-GCC-2-1__strt1__count19__2360838828092015122	1	34	1	34	8.0e-11	19	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-GCC-2-1__strt1__count43__10061412122836075551	1	34	1	34	1.2e-10	43	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-GCC-2-1__strt1__count24__14295564751187373258	1	34	1	34	1.2e-10	24	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-GCC-2-1__strt1__count23__7120388763801576707	1	34	1	34	8.0e-11	23	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-GCC-2-1__strt1__count12__13642742296380778622	1	34	1	34	8.0e-11	12	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-GCC-2-1__strt1__count10__11238639704226622236	1	34	1	34	1.2e-10	10	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-GCC-2-1__strt1__count26__10865756726302678530	1	34	1	34	8.0e-11	26	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-GCC-2-1__strt1__count17__14248117963254254426	1	34	1	34	1.2e-10	17	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-GCC-2-1__strt1__count14__12758886692184432485	1	34	1	34	8.0e-11	14	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-GCC-2-1__strt1__count37__10722305249277582249	1	34	1	34	1.2e-10	37	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-GCC-2-1__strt1__count73__13876968420481049646	1	34	1	34	1.0e-10	73	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-GCC-2-1__strt1__count49__14872870762848377916	1	34	1	34	8.0e-11	49	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-GCC-2-1__strt1__count92__11556274339273186267	1	34	1	34	1.1e-10	92	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-GCC-2-1__strt1__count12__7386456742732646651	1	34	1	34	1.2e-10	12	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-GCC-2-1__strt1__count15__8988162006907597666	1	34	1	34	8.0e-11	15	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-GCC-2-1__strt1__count18__2776991758006297585	1	34	1	34	7.9e-11	18	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-GCC-2-1__strt1__count48919__17553402481906351695	1	34	1	34	1.1e-11	48919	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-GCC-2-1__strt1__count124__17143942948528829430	1	34	1	34	1.6e-10	124	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-GCC-2-1__strt1__count56__16211325053970029888	1	34	1	34	3.9e-11	56	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-GCC-2-1__strt1__count15__16023493664912156284	1	34	1	34	8.0e-11	15	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-GCC-2-1__strt1__count15__1334506277875737404	1	34	1	34	1.3e-10	15	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-GCC-2-1__strt1__count37__10539397756875770102	1	34	1	34	1.5e-10	37	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-GCC-2-1__strt1__count37__8263469747590618020	1	34	1	34	1.3e-10	37	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-GCC-2-1__strt1__count34__3884640225953485249	1	34	1	34	1.3e-10	34	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-GCC-2-1__strt1__count10__16703317393779848614	1	34	1	34	1.6e-10	10	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-GCC-2-1__strt1__count13__5677854761913535941	1	34	1	34	1.3e-10	13	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-GCC-2-1__strt1__count1327__16748947269805195834	1	34	1	34	1.5e-10	1327	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-GCC-4-1__strt1__count77__7231472394316995389	1	34	1	34	2.2e-11	77	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-GCC-4-1__strt1__count13__1038786544666599960	1	34	1	34	5.7e-11	13	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-GCC-1-1__strt1__count114__1912287218382149200	1	35	1	35	3.7e-11	114	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-GCC-1-1__strt1__count2053__5579702880920950102	1	35	1	35	5.5e-12	2053	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-GCC-1-1__strt1__count11__16747411090343925228	1	35	1	35	4.0e-11	11	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-GCC-2-1__strt1__count25__7734513995341773044	1	35	1	35	3.9e-11	25	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-GCC-2-1__strt1__count13__16801964459103223192	1	35	1	35	3.4e-11	13	NoD1_NT
tRNA-Gly-GCC	tRNA-Gly-GCC-2-1__strt1__count15__16915696326180713270	1	35	1	35	3.8e-11	15	NoD1_NT
